"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Philemon (Tropidorhynchus) corniculatus|https://biodiversity.org.au/afd/taxa/7822040e-291b-4e30-8708-d63f39b0409f|Noisy Friarbird|Animalia|Meliphagidae","Philemon (Tropidorhynchus) corniculatus","(Latham, 1790)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","Noisy Friarbird","1722","","","","","","","","","","","","","","",""
"Haliaeetus (Pontoaetus) leucogaster|https://biodiversity.org.au/afd/taxa/dc420306-4746-4663-9c2d-cf367587f728|White-bellied Sea-eagle|Animalia|Accipitridae","Haliaeetus (Pontoaetus) leucogaster","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","White-bellied Sea-eagle","1697","","Endangered","","","Endangered","","","Endangered","","","","Vulnerable","","",""
"Acanthiza (Geobasileus) chrysorrhoa|https://biodiversity.org.au/afd/taxa/aa581ac7-f29a-4e72-be0d-48a5e0a64de3|Yellow-rumped Thornbill|Animalia|Acanthizidae","Acanthiza (Geobasileus) chrysorrhoa","(Quoy & Gaimard, 1830)","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Yellow-rumped Thornbill","1664","","","","","","","","","","","","","","",""
"Geopelia placida|https://biodiversity.org.au/afd/taxa/3d5c4e0d-5138-46e0-8e14-5acd8fd2c523|Peaceful Dove|Animalia|Columbidae","Geopelia placida","Gould, 1844","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Peaceful Dove","1631","","","","","","","","","","","","","","",""
"Geopelia humeralis|https://biodiversity.org.au/afd/taxa/df2ea1e6-a854-4a85-854c-6de52d8fa6c1|Bar-shouldered Dove|Animalia|Columbidae","Geopelia humeralis","(Temminck, 1821)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Bar-shouldered Dove","1602","","","","","","","","","","","","","","",""
"Meliphaga (Meliphaga) lewinii|https://biodiversity.org.au/afd/taxa/3cee982b-508c-4e49-95af-8374d23974c6|Lewin's Honeyeater|Animalia|Meliphagidae","Meliphaga (Meliphaga) lewinii","(Swainson, 1837)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Meliphaga","Lewin's Honeyeater","1597","","","","","","","","","","","","","","",""
"Cormobates leucophaea|https://biodiversity.org.au/afd/taxa/8cecdfa3-4c71-467e-b8fb-312cc347dfa0|White-throated Treecreeper|Animalia|Climacteridae","Cormobates leucophaea","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Climacteridae","Cormobates","White-throated Treecreeper","1582","","","","","","","","","","","","","","",""
"Artamus (Angroyan) cyanopterus|https://biodiversity.org.au/afd/taxa/320aeab1-aead-4b82-a580-8cd3ae99fdef|Dusky Woodswallow|Animalia|Artamidae","Artamus (Angroyan) cyanopterus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Dusky Woodswallow","1552","","","","","","","","","","","","","","",""
"Taeniopygia guttata|https://biodiversity.org.au/afd/taxa/246ede86-5d70-4efb-9498-4ebe75ccf492|Zebra Finch|Animalia|Estrildidae","Taeniopygia guttata","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","Zebra Finch","1526","","","","","","","","","","","","","","",""
"Aythya (Nyroca) australis|https://biodiversity.org.au/afd/taxa/b0017049-e751-4a36-af4c-652fb6334891|Hardhead|Animalia|Anatidae","Aythya (Nyroca) australis","(Eyton, 1838)","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Hardhead","1520","","","","","","","","","","","","","","",""
"Haliastur sphenurus|https://biodiversity.org.au/afd/taxa/31113d80-ed4f-4bb0-9a65-48080e4c6dd1|Whistling Kite|Animalia|Accipitridae","Haliastur sphenurus","(Vieillot, 1818)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliastur","Whistling Kite","1510","","","","","","","","Endangered","","","","","","",""
"Malacorhynchus membranaceus|https://biodiversity.org.au/afd/taxa/ed591036-06d9-46a3-840f-414b993a4a04|Pink-eared Duck|Animalia|Anatidae","Malacorhynchus membranaceus","(Latham, 1801)","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Malacorhynchus","Pink-eared Duck","1451","","","","","","","","","","","","","","",""
"Synoicus ypsilophora|https://biodiversity.org.au/afd/taxa/67ecbf3c-43c3-4b9c-b23c-bd6d4a0419c6|Brown Quail|Animalia|Phasianidae","Synoicus ypsilophora","(Bosc, 1792)","species","Animalia","Chordata","Aves","Galliformes","Phasianidae","Synoicus","Brown Quail","1416","","","","","","","","","","","","","","",""
"Circus approximans|https://biodiversity.org.au/afd/taxa/c568921e-f800-4a6e-b88c-6d409def1e20|Swamp Harrier|Animalia|Accipitridae","Circus approximans","Peale, 1848","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Swamp Harrier","1398","","","","","","","","Endangered","","","","","","",""
"Poodytes gramineus|https://biodiversity.org.au/afd/taxa/b4c2ec8d-918d-4fb4-8ef9-f6d5d3bbceda|Little Grassbird|Animalia|Locustellidae","Poodytes gramineus","(Gould, 1845)","species","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Poodytes","Little Grassbird","1365","","","","","","","","","","","","","","",""
"Melithreptus (Melithreptus) lunatus|https://biodiversity.org.au/afd/taxa/95efb4b0-67a8-4093-8bda-d55b2fa836be|White-naped Honeyeater|Animalia|Meliphagidae","Melithreptus (Melithreptus) lunatus","(Vieillot, 1802)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Melithreptus","White-naped Honeyeater","1364","","","","","","","","","","","","","","",""
"Calidris (Erolia) acuminata|https://biodiversity.org.au/afd/taxa/f452242f-5a35-4d5d-a141-7e2dfb9f176b|Sharp-tailed Sandpiper|Animalia|Scolopacidae","Calidris (Erolia) acuminata","(Horsfield, 1821)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Sharp-tailed Sandpiper","1344","Listed","","Listed","Listed","","Listed","","","Vulnerable","Vulnerable","","","Migratory","",""
"Carduelis carduelis|https://biodiversity.org.au/afd/taxa/07f2e8c3-1e0c-4a02-8177-bf9b54435b93|European Goldfinch|Animalia|Fringillidae","Carduelis carduelis","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","European Goldfinch","1328","","","","","","","","","","","","","","",""
"Accipiter (Leucospiza) fasciatus|https://biodiversity.org.au/afd/taxa/d470af0d-c131-48f7-961d-a55686e6a185|Brown Goshawk|Animalia|Accipitridae","Accipiter (Leucospiza) fasciatus","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Brown Goshawk","1324","","","","","","","","Endangered","","","","","","",""
"Ardea|https://biodiversity.org.au/afd/taxa/d8986c90-f4e0-426e-9f17-d3eb5fa0d613||Animalia|Ardeidae","Ardea","Linnaeus, 1758","genus","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","","1276","","","","","","","","","","","","","","",""
"Myzomela (Myzomela) sanguinolenta|https://biodiversity.org.au/afd/taxa/77c4daa2-85a7-43af-a63b-bf523ecd06e6|Scarlet Honeyeater|Animalia|Meliphagidae","Myzomela (Myzomela) sanguinolenta","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Myzomela","Scarlet Honeyeater","1250","","","","","","","","","","","","","","",""
"Ceyx azureus|https://biodiversity.org.au/afd/taxa/65d646df-be05-48bf-ac3c-7b71501d2318|Azure Kingfisher|Animalia|Alcedinidae","Ceyx azureus","(Latham, 1801)","species","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Ceyx","Azure Kingfisher","1216","","","","","","","","","","","","","","",""
"Chalcites|https://biodiversity.org.au/afd/taxa/83300e9f-9c3f-4972-bf69-07dc510123d4||Animalia|Cuculidae","Chalcites","Boie, 1826","genus","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Chalcites","","1197","","","","","","","","","","","","","","",""
"Ardea pacifica|https://biodiversity.org.au/afd/taxa/cf8e02dd-2a6e-41dc-b14b-0e446444250a|White-necked Heron|Animalia|Ardeidae","Ardea pacifica","Latham, 1801","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","White-necked Heron","1175","","","","","","","","","","","","","","",""
"Platalea (Platibis) flavipes|https://biodiversity.org.au/afd/taxa/3dd39f84-1293-4c04-ac87-2474f5c887b0|Yellow-billed Spoonbill|Animalia|Threskiornithidae","Platalea (Platibis) flavipes","Gould, 1838","species","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Platalea","Yellow-billed Spoonbill","1160","","","","","","","","","","","","","","",""
"Spatula rhynchotis|https://biodiversity.org.au/afd/taxa/bdf18035-665d-47a1-bb8b-789aaf62223e|Australasian Shoveler|Animalia|Anatidae","Spatula rhynchotis","Latham, 1801","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Spatula","Australasian Shoveler","1155","","Rare","","","Vulnerable","","","","","","","","","",""
"Acanthiza (Subacanthiza) lineata|https://biodiversity.org.au/afd/taxa/7814eae1-111d-4016-aebb-bcd783fa3753|Striated Thornbill|Animalia|Acanthizidae","Acanthiza (Subacanthiza) lineata","Gould, 1838","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Striated Thornbill","1127","","","","","","","","","","","","","","",""
"Ptilonorhynchus violaceus|https://biodiversity.org.au/afd/taxa/d6192a35-3f44-458b-9505-a571955fc476|Satin Bowerbird|Animalia|Ptilonorhynchidae","Ptilonorhynchus violaceus","(Vieillot, 1816)","species","Animalia","Chordata","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","Satin Bowerbird","1112","","","","","","","","","","","","","","",""
"Eudynamys orientalis|https://biodiversity.org.au/afd/taxa/112d02bc-0878-49e1-b605-d971d27698e3|Eastern Koel|Animalia|Cuculidae","Eudynamys orientalis","(Linnaeus, 1766)","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Eudynamys","Eastern Koel","1107","","","","","","","","","","","","","","",""
"Anthochaera (Anellobia) chrysoptera|https://biodiversity.org.au/afd/taxa/618a2c4c-ddf2-4042-a6a7-34a3e893c219|Little Wattlebird|Animalia|Meliphagidae","Anthochaera (Anellobia) chrysoptera","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Anthochaera","Little Wattlebird","1101","","","","","","","","","","","","","","",""
"Cacomantis (Vidgenia) flabelliformis|https://biodiversity.org.au/afd/taxa/408ee81c-6558-4ddf-b732-f9ad7d09f1ae|Fan-tailed Cuckoo|Animalia|Cuculidae","Cacomantis (Vidgenia) flabelliformis","(Latham, 1801)","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cacomantis","Fan-tailed Cuckoo","1090","","","","","","","","","","","","","","",""
"Egretta garzetta|https://biodiversity.org.au/afd/taxa/37b96920-e8bf-499c-9967-b6911fedff51|Little Egret|Animalia|Ardeidae","Egretta garzetta","(Linnaeus, 1766)","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Little Egret","1076","","","","","","","","","","","","","","",""
"Acanthiza (Geobasileus) reguloides|https://biodiversity.org.au/afd/taxa/a5308925-9a41-4a78-91ad-304fdfe272cb|Buff-rumped Thornbill|Animalia|Acanthizidae","Acanthiza (Geobasileus) reguloides","Vigors & Horsfield, 1827","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Buff-rumped Thornbill","1053","","","","","","","","","","","","","","",""
"Lonchura (Munia) castaneothorax|https://biodiversity.org.au/afd/taxa/34435f18-4db9-4dc5-87e8-ff451fa56e35|Chestnut-breasted Munia|Animalia|Estrildidae","Lonchura (Munia) castaneothorax","(Gould, 1837)","species","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Chestnut-breasted Munia","1051","","","","","","","","","","","","","","",""
"Acanthiza (Acanthiza) pusilla|https://biodiversity.org.au/afd/taxa/62f6a29a-7b0c-4e5c-83ea-0074f99d133b|Brown Thornbill|Animalia|Acanthizidae","Acanthiza (Acanthiza) pusilla","(Shaw, 1790)","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Brown Thornbill","1043","","","","","","","","","","","","","","",""
"Dicaeum (Dicaeum) hirundinaceum|https://biodiversity.org.au/afd/taxa/8f2d4aeb-50eb-438f-a145-5f12e356ffd8|Mistletoebird|Animalia|Dicaeidae","Dicaeum (Dicaeum) hirundinaceum","(Shaw, 1792)","species","Animalia","Chordata","Aves","Passeriformes","Dicaeidae","Dicaeum","Mistletoebird","1004","","","","","","","","","","","","","","",""
"Malurus (Leggeornis) lamberti|https://biodiversity.org.au/afd/taxa/6b28c275-9642-4741-a910-5463b5159f0a|Variegated Fairy-wren|Animalia|Maluridae","Malurus (Leggeornis) lamberti","Vigors & Horsfield, 1827","species","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Variegated Fairy-wren","1004","","","","","","","","","","","","","","",""
"Zanda funerea|https://biodiversity.org.au/afd/taxa/145b081d-eca7-4d9b-9171-b97e2d061536|Yellow-tailed Black-cockatoo|Animalia|Cacatuidae","Zanda funerea","(Shaw, 1794)","species","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Zanda","Yellow-tailed Black-cockatoo","997","","","","","","","","","","","","","","",""
"Anthus (Anthus) novaeseelandiae novaeseelandiae|https://biodiversity.org.au/afd/taxa/628125c5-666e-47c3-8480-aae564143b2a||Animalia|Motacillidae","Anthus (Anthus) novaeseelandiae novaeseelandiae","(Gmelin, 1789)","subspecies","Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","","940","","","","","","","","","","","","","","",""
"Falcunculus frontatus|https://biodiversity.org.au/afd/taxa/88ab4486-1ae6-4179-b62e-163fc33fd95f|Crested Shrike-tit|Animalia|Falcunculidae","Falcunculus frontatus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Falcunculidae","Falcunculus","Crested Shrike-tit","925","","","","","","","","","","","","","","",""
"Erythrogonys cinctus|https://biodiversity.org.au/afd/taxa/1ed45f0a-8a3a-4a7e-8eca-43a86fb1688c|Red-kneed Dotterel|Animalia|Charadriidae","Erythrogonys cinctus","Gould, 1838","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Erythrogonys","Red-kneed Dotterel","893","","","","","","","","","","","","","","",""
"Falco (Falco) longipennis|https://biodiversity.org.au/afd/taxa/70a29d57-3aea-43e3-b675-98c01960979d|Australian Hobby|Animalia|Falconidae","Falco (Falco) longipennis","Swainson, 1838","species","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Australian Hobby","893","","","","","","","","","","","","","","",""
"Smicrornis brevirostris|https://biodiversity.org.au/afd/taxa/f933497e-60d2-4f80-bc5e-08d8b1349c2c|Weebill|Animalia|Acanthizidae","Smicrornis brevirostris","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Smicrornis","Weebill","818","","","","","","","","","","","","","","",""
"Gerygone olivacea|https://biodiversity.org.au/afd/taxa/601a592a-2fb8-4b9d-821a-d42093504092|White-throated Gerygone|Animalia|Acanthizidae","Gerygone olivacea","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","White-throated Gerygone","811","","","","","","","","","","","","","","",""
"Eurystomus orientalis|https://biodiversity.org.au/afd/taxa/a5b01c33-de02-457a-b1d4-d8a303b29de4|Dollarbird|Animalia|Coraciidae","Eurystomus orientalis","(Linnaeus, 1766)","species","Animalia","Chordata","Aves","Coraciiformes","Coraciidae","Eurystomus","Dollarbird","810","","","","","","","","","","","","","","",""
"Podargus strigoides|https://biodiversity.org.au/afd/taxa/8bec5cc6-ac31-4d23-9df3-856034968af9|Tawny Frogmouth|Animalia|Podargidae","Podargus strigoides","(Latham, 1801)","species","Animalia","Chordata","Aves","Caprimulgiformes","Podargidae","Podargus","Tawny Frogmouth","798","","","","","","","","","","","","","","",""
"Daphoenositta (Neositta) chrysoptera|https://biodiversity.org.au/afd/taxa/8bf4b8b0-f432-4e9d-8ea6-08fc20c8090c|Varied Sittella|Animalia|Neosittidae","Daphoenositta (Neositta) chrysoptera","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Neosittidae","Daphoenositta","Varied Sittella","782","","","","","","","Vulnerable","","","","","Vulnerable","","",""
"Nesoptilotis leucotis|https://biodiversity.org.au/afd/taxa/adf11871-c02e-4864-83ae-393d528614b7|White-eared Honeyeater|Animalia|Meliphagidae","Nesoptilotis leucotis","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Nesoptilotis","White-eared Honeyeater","765","","","","","","","","","","","","","","",""
"Phaps (Phaps) chalcoptera|https://biodiversity.org.au/afd/taxa/7da6fd6f-c180-4e68-b9e7-70d02e6f8448|Common Bronzewing|Animalia|Columbidae","Phaps (Phaps) chalcoptera","(Latham, 1790)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Phaps","Common Bronzewing","743","","","","","","","","","","","","","","",""
"Platycercus (Platycercus) elegans|https://biodiversity.org.au/afd/taxa/5e0f496f-5045-41ff-8c03-f3c8fd4f8ccd|Crimson Rosella|Animalia|Psittacidae","Platycercus (Platycercus) elegans","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Platycercus","Crimson Rosella","720","","","","","","","","","","","","","","",""
"Petrochelidon (Hylochelidon) nigricans|https://biodiversity.org.au/afd/taxa/7d38efed-12ce-4aa3-b51a-67f89b109ded|Tree Martin|Animalia|Hirundinidae","Petrochelidon (Hylochelidon) nigricans","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Tree Martin","713","","","","","","","","","","","","","","",""
"Pardalotus (Pardalotinus) striatus|https://biodiversity.org.au/afd/taxa/e3103245-2da1-4cc5-952d-49153f466bbf|Striated Pardalote|Animalia|Pardalotidae","Pardalotus (Pardalotinus) striatus","(Gmelin, 1789)","species","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","Striated Pardalote","709","","","","","","","","","","","","","","",""
"Vanellus (Lobivanellus) tricolor|https://biodiversity.org.au/afd/taxa/e8d7b862-1d56-4d27-84a1-937f7915a0de|Banded Lapwing|Animalia|Charadriidae","Vanellus (Lobivanellus) tricolor","(Vieillot, 1818)","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Vanellus","Banded Lapwing","706","","","","","","","","","","","","","","",""
"Corcorax melanorhamphos|https://biodiversity.org.au/afd/taxa/7bd5c7ad-9cfa-46d1-9a72-090f2961fe70|White-winged Chough|Animalia|Corcoracidae","Corcorax melanorhamphos","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Corcoracidae","Corcorax","White-winged Chough","705","","Rare","","","","","","","","","","","","",""
"Gallinago (Gallinago) hardwickii|https://biodiversity.org.au/afd/taxa/5c1957dc-0780-47cb-9c89-0498340c1e62|Latham's Snipe|Animalia|Scolopacidae","Gallinago (Gallinago) hardwickii","(J.E. Gray, 1831)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Gallinago","Latham's Snipe","689","Listed","Rare","Listed","","","Listed","","","Vulnerable","Vulnerable","","Vulnerable","Migratory","",""
