"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Oceanites oceanicus exasperatus|https://biodiversity.org.au/afd/taxa/a33d43d9-d464-41fc-bf9c-e96284da60c0|Antarctic Wilson's Storm-petrel|Animalia|Oceanitidae","Oceanites oceanicus exasperatus","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Procellariiformes","Oceanitidae","Oceanites","Antarctic Wilson's Storm-petrel","72","","","","","","Listed","","Near Threatened","","","","","Migratory","",""
"Collocalia esculenta natalis|https://biodiversity.org.au/afd/taxa/51c81379-8736-442a-90e6-2307a1a599ee|Christmas Island Swiftlet|Animalia|Apodidae","Collocalia esculenta natalis","Lister, 1889","subspecies","Animalia","Chordata","Aves","Apodiformes","Apodidae","Collocalia","Christmas Island Swiftlet","71","","","","","","","","","","","","","","",""
"MEGAPODIIDAE|https://biodiversity.org.au/afd/taxa/8ec4e1e2-1cd7-4196-9401-1ca1ec8cfed1|Mound Builders|Animalia|Megapodiidae","MEGAPODIIDAE","Lesson, 1831","family","Animalia","Chordata","Aves","Galliformes","Megapodiidae","","Mound Builders","71","","","","","","","","","","","","","","",""
"Pitta|https://biodiversity.org.au/afd/taxa/77b7dd34-334d-45ff-b133-915ec01647ee||Animalia|Pittidae","Pitta","Vieillot, 1816","genus","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","","71","","","","","","","","","","","","","","",""
"Synoicus ypsilophora ypsilophora|https://biodiversity.org.au/afd/taxa/cefe120b-89b8-41d4-8cfa-1b2186a978bd|Tasmanian Swamp Quail|Animalia|Phasianidae","Synoicus ypsilophora ypsilophora","(Bosc, 1792)","subspecies","Animalia","Chordata","Aves","Galliformes","Phasianidae","Synoicus","Tasmanian Swamp Quail","71","","","","","","","","","","","","","","",""
"Fulica|https://biodiversity.org.au/afd/taxa/7826b07a-d99e-4cd1-9f86-b6c6143ed238||Animalia|Rallidae","Fulica","Linnaeus, 1758","genus","Animalia","Chordata","Aves","Gruiformes","Rallidae","Fulica","","70","","","","","","","","","","","","","","",""
"Petroica (Erythrodryas) rodinogaster inexpectata|https://biodiversity.org.au/afd/taxa/b588b163-5cf2-4424-bb20-344a6ac206b2|Mainland Pink Robin|Animalia|Petroicidae","Petroica (Erythrodryas) rodinogaster inexpectata","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Petroica","Mainland Pink Robin","70","","","","","","","","","","","","Vulnerable","","",""
"Ptilotula penicillata carteri|https://biodiversity.org.au/afd/taxa/4a435910-c9de-44c5-916b-1d4d8358319c|Western White-plumed Honeyeater|Animalia|Meliphagidae","Ptilotula penicillata carteri","(A.J. Campbell, 1899)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Ptilotula","Western White-plumed Honeyeater","70","","","","","","","","","","","","","","",""
"Puffinus (Puffinus) lherminieri|https://biodiversity.org.au/afd/taxa/eb477fab-4957-4cdc-9c8d-66fc951041d2|Audubon's Shearwater|Animalia|Procellariidae","Puffinus (Puffinus) lherminieri","Lesson, 1839","species","Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Puffinus","Audubon's Shearwater","70","","","","","","","","","","","","","","",""
"Cincloramphus timoriensis alisteri|https://biodiversity.org.au/afd/taxa/8601908d-bb1b-458b-8034-09f382f50088|Australian Tawny Grassbird|Animalia|Locustellidae","Cincloramphus timoriensis alisteri","(Mathews, 1912)","subspecies","Animalia","Chordata","Aves","Passeriformes","Locustellidae","Cincloramphus","Australian Tawny Grassbird","69","","","","","","","","","","","","","","",""
"Euplectes albonotatus|ALA_DR22913_538|White-winged Widowbird|Animalia|Ploceidae","Euplectes albonotatus","","species","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Euplectes","White-winged Widowbird","69","","","","","","","","","","","","","","",""
"Euplectes|ALA_DR22913_538_0||Animalia|Ploceidae","Euplectes","","genus","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Euplectes","","69","","","","","","","","","","","","","","",""
"Gerygone palpebrosa flavida|https://biodiversity.org.au/afd/taxa/cea64684-1bc0-482f-8d9e-fa09dd651844|Southern Fairy Gerygone|Animalia|Acanthizidae","Gerygone palpebrosa flavida","Ramsay, 1877","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Gerygone","Southern Fairy Gerygone","69","","","","","","","","","","","","","","",""
"Megapodius (Megapodius) reinwardt yorki|https://biodiversity.org.au/afd/taxa/51118e06-a6af-4773-9577-4d278e42def6|Cape York Orange-footed Scrubfowl|Animalia|Megapodiidae","Megapodius (Megapodius) reinwardt yorki","Mathews, 1929","subspecies","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Megapodius","Cape York Orange-footed Scrubfowl","69","","","","","","","","","","","","","","",""
"Pachycephala (Pachycephala) pectoralis xanthoprocta|https://biodiversity.org.au/afd/taxa/a9be89de-3bea-47fe-9357-89ad32e46898|Norfolk Island Golden Whistler|Animalia|Pachycephalidae","Pachycephala (Pachycephala) pectoralis xanthoprocta","Gould, 1838","subspecies","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Norfolk Island Golden Whistler","69","","","","","","","","","","","","","","",""
"Sericornis (Arfakornis) beccarii minimus|https://biodiversity.org.au/afd/taxa/c86256b4-2d3a-4c10-8edf-062fa402c2cb|Northern Cape York Tropical Scrubwren|Animalia|Acanthizidae","Sericornis (Arfakornis) beccarii minimus","Gould, 1875","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Sericornis","Northern Cape York Tropical Scrubwren","69","","","","","","","","","","","","","","",""
"Sula dactylatra personata|https://biodiversity.org.au/afd/taxa/24d5de88-c364-4f15-b41f-e9dc03ab31af|Indo-pacific Masked Booby|Animalia|Sulidae","Sula dactylatra personata","Gould, 1846","subspecies","Animalia","Chordata","Aves","Pelecaniformes","Sulidae","Sula","Indo-pacific Masked Booby","69","Listed","","","","","Listed","","","","","","Vulnerable","Migratory","",""
"Coracina (Coracina) novaehollandiae subpallida|https://biodiversity.org.au/afd/taxa/d5c38d7c-e211-42f3-b2c3-756fc9a02980|Pilbara Black-faced Cuckoo-shrike|Animalia|Campephagidae","Coracina (Coracina) novaehollandiae subpallida","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Pilbara Black-faced Cuckoo-shrike","68","","","","","","","","","","","","","","",""
"Pardalotus (Pardalotinus) striatus melvillensis|https://biodiversity.org.au/afd/taxa/e8f3fe85-139a-4a3f-9242-02b882fb14a2|Tiwi Striated Pardalote|Animalia|Pardalotidae","Pardalotus (Pardalotinus) striatus melvillensis","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","Tiwi Striated Pardalote","68","","","","","","","","","","","","","","",""
"Zosterops lateralis chlorocephalus|https://biodiversity.org.au/afd/taxa/2e7826d0-ed5c-4b51-8efb-4464353d64eb|Capricorn White-eye|Animalia|Zosteropidae","Zosterops lateralis chlorocephalus","A.J. Campbell & S.A. White, 1910","subspecies","Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Capricorn White-eye","68","","","","","","","","","","","","","","",""
"Grallina cyanoleuca neglecta|https://biodiversity.org.au/afd/taxa/e1f34cfb-5522-4fcd-b445-dfbb6a38c13a|Northern Magpie-lark|Animalia|Monarchidae","Grallina cyanoleuca neglecta","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Grallina","Northern Magpie-lark","67","","","","","","","","","","","","","","",""
"Macropygia (Macropygia) phasianella robinsoni|https://biodiversity.org.au/afd/taxa/b98daaa2-d032-4ad7-ad8f-e8426b376cee|Wet Tropics Brown Cuckoo-dove|Animalia|Columbidae","Macropygia (Macropygia) phasianella robinsoni","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Columbiformes","Columbidae","Macropygia","Wet Tropics Brown Cuckoo-dove","67","","","","","","","","","","","","","","",""
"Ninox (Hieracoglaux) connivens peninsularis|https://biodiversity.org.au/afd/taxa/d529e862-b916-4720-8ed6-88f3f4150e10|Northern Barking Owl|Animalia|Strigidae","Ninox (Hieracoglaux) connivens peninsularis","Salvadori, 1876","subspecies","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Northern Barking Owl","66","","","","","Critically Endangered","","","","","","","Vulnerable","","",""
"Ninox (Ninox) natalis|https://biodiversity.org.au/afd/taxa/d74f38f8-8b2c-41f9-aada-698fb7cc7d44|Christmas Island Hawk-owl|Animalia|Strigidae","Ninox (Ninox) natalis","Lister, 1889","species","Animalia","Chordata","Aves","Strigiformes","Strigidae","Ninox","Christmas Island Hawk-owl","66","","","","","","","","","","Vulnerable","","","","",""
"Orthonyx spaldingii spaldingii|https://biodiversity.org.au/afd/taxa/9feed632-7d90-4e63-8a23-e5eb83e298d5|Southern Chowchilla|Animalia|Orthonychidae","Orthonyx spaldingii spaldingii","Ramsay, 1868","subspecies","Animalia","Chordata","Aves","Passeriformes","Orthonychidae","Orthonyx","Southern Chowchilla","66","","","","","","","","","","","","","","",""
"Phaethon|https://biodiversity.org.au/afd/taxa/4d7994ca-8d8a-44b5-bf11-717d97a9a518||Animalia|Phaethontidae","Phaethon","Linnaeus, 1758","genus","Animalia","Chordata","Aves","Phaethontiformes","Phaethontidae","Phaethon","","66","","","","","","","","","","","","","","",""
"Symposiachrus trivirgatus melanorrhous|https://biodiversity.org.au/afd/taxa/2d054cd6-13bb-4b55-a1b7-90c3986d2dc8|Wet Tropics Spectacled Monarch|Animalia|Monarchidae","Symposiachrus trivirgatus melanorrhous","(Schodde & Mason, 1999)","subspecies","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Symposiachrus","Wet Tropics Spectacled Monarch","66","","","Listed","","","","","","","","","","","",""
"CUCULIFORMES|https://biodiversity.org.au/afd/taxa/c452ea3d-df9c-4ebe-bc8b-1dbdcf0c7072||Animalia|null","CUCULIFORMES","","order","Animalia","Chordata","Aves","Cuculiformes","","","","65","","","","","","","","","","","","","","",""
"Climacteris (Climacteris) picumnus melanotus|https://biodiversity.org.au/afd/taxa/3104493f-4579-47b7-84d4-31fdb8f88b4f|Cape York Brown Treecreeper|Animalia|Climacteridae","Climacteris (Climacteris) picumnus melanotus","Gould, 1847","subspecies","Animalia","Chordata","Aves","Passeriformes","Climacteridae","Climacteris","Cape York Brown Treecreeper","65","","","","","","","Vulnerable","","","","","","","",""
"Cyanoramphus novaezelandiae|https://biodiversity.org.au/afd/taxa/d6614cc0-207f-4674-bc11-eca45dd8731b|Red-fronted Parakeet|Animalia|Psittacidae","Cyanoramphus novaezelandiae","(Sparrman, 1787)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Cyanoramphus","Red-fronted Parakeet","65","","","","","","","","","","","","","","",""
"Malurus (Malurus) splendens musgravi|https://biodiversity.org.au/afd/taxa/b533709d-5048-4e92-b6b1-38b97b01cce4||Animalia|Maluridae","Malurus (Malurus) splendens musgravi","Mathews, 1922","subspecies","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","","65","","","","","","","","","","","","","","",""
"Melanodryas (Amaurodryas) vittata vittata|https://biodiversity.org.au/afd/taxa/b7c91ade-8d11-4f0a-8a4c-b3fd4a6d470e|Tasmanian Dusky Robin|Animalia|Petroicidae","Melanodryas (Amaurodryas) vittata vittata","(Quoy & Gaimard, 1830)","subspecies","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Melanodryas","Tasmanian Dusky Robin","65","","","","","","","","","","","","","","",""
"CINCLOSOMATIDAE|https://biodiversity.org.au/afd/taxa/050b165f-e239-455a-8e98-666d03cf18fc||Animalia|Cinclosomatidae","CINCLOSOMATIDAE","Mathews, 1921","family","Animalia","Chordata","Aves","Passeriformes","Cinclosomatidae","","","64","","","","","","","","","","","","","","",""
"Corcorax melanorhamphos whiteae|https://biodiversity.org.au/afd/taxa/8dfc65f2-57a5-4ff2-87d6-39b56b45d90f|South Australian White-winged Chough|Animalia|Corcoracidae","Corcorax melanorhamphos whiteae","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Corcoracidae","Corcorax","South Australian White-winged Chough","64","","Rare","","","","","","","","","","","","",""
"Pitta (Pitta) versicolor intermedia|https://biodiversity.org.au/afd/taxa/459a902e-bae4-486f-a147-049dfeef21bd||Animalia|Pittidae","Pitta (Pitta) versicolor intermedia","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","","64","","","","","","","","","","","","","","",""
"Acanthorhynchus tenuirostris dubius|https://biodiversity.org.au/afd/taxa/68c880e7-03a1-43bd-918b-428266609c3d|Tasmanian Eastern Spinebill|Animalia|Meliphagidae","Acanthorhynchus tenuirostris dubius","Gould, 1837","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Acanthorhynchus","Tasmanian Eastern Spinebill","63","","","","","","","","","","","","","","",""
"Amytornis (Amytornis) textilis textilis|https://biodiversity.org.au/afd/taxa/669dd1b6-80a7-4dad-8c49-6a5b811e2391|Shark Bay Western Grasswren|Animalia|Maluridae","Amytornis (Amytornis) textilis textilis","(Dumont, 1824)","subspecies","Animalia","Chordata","Aves","Passeriformes","Maluridae","Amytornis","Shark Bay Western Grasswren","63","","","","","","","","","","","","","","",""
"Aquila|https://biodiversity.org.au/afd/taxa/7ab1a391-9c66-46e2-b8df-68838dd21080||Animalia|Accipitridae","Aquila","Brisson, 1760","genus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","","63","","","","","","","","Endangered","","","","","","",""
"Atrichornis (Atrichornis) rufescens rufescens|https://biodiversity.org.au/afd/taxa/937f4a1c-5b09-43bb-b179-02faf7eba85f|Northern Rufous Scrub-bird|Animalia|Atrichornithidae","Atrichornis (Atrichornis) rufescens rufescens","(Ramsay, 1866)","subspecies","Animalia","Chordata","Aves","Passeriformes","Atrichornithidae","Atrichornis","Northern Rufous Scrub-bird","63","","","","","","","","","Vulnerable","Endangered","","Vulnerable","","",""
"Diomedea antipodensis gibsoni|https://biodiversity.org.au/afd/taxa/169a9a4d-20a1-4f17-8cdc-c7b57bdb5857|Gibson's Albatross|Animalia|Diomedeidae","Diomedea antipodensis gibsoni","Robertson & Warham, 1992","subspecies","Animalia","Chordata","Aves","Procellariiformes","Diomedeidae","Diomedea","Gibson's Albatross","63","","","Listed","","","","","","","Vulnerable","","Vulnerable","Migratory","",""
"Microcarbo|https://biodiversity.org.au/afd/taxa/fc43bbee-dc02-4690-92f3-e01bd7df64da||Animalia|Phalacrocoracidae","Microcarbo","Bonaparte, 1856","genus","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","","63","","","","","","","","","","","","","","",""
"Nesoptilotis leucotis depauperata|https://biodiversity.org.au/afd/taxa/4f04fa5a-5d10-4ccb-b6df-140da8314e7a|Inland White-eared Honeyeater|Animalia|Meliphagidae","Nesoptilotis leucotis depauperata","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Nesoptilotis","Inland White-eared Honeyeater","63","","","","","","","","","","","","","","",""
"Meliphaga (Microptilotis) gracilis gracilis|https://biodiversity.org.au/afd/taxa/052aa5a5-a81f-4e4b-a6d4-6e6c531ce2e6||Animalia|Meliphagidae","Meliphaga (Microptilotis) gracilis gracilis","(Gould, 1866)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Meliphaga","","62","","","","","","","","","","","","","","",""
"Stomiopera flava addendus|https://biodiversity.org.au/afd/taxa/62d31568-dd90-4cda-9cfe-e63f4a93bbfb|Southern Yellow Honeyeater|Animalia|Meliphagidae","Stomiopera flava addendus","(Mathews, 1912)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Stomiopera","Southern Yellow Honeyeater","62","","","","","","","","","","","","","","",""
"Artamus (Angroyan) cyanopterus perthi|https://biodiversity.org.au/afd/taxa/c5e517b2-e53c-4406-9bcf-472849063f18|South-western Dusky Woodswallow|Animalia|Artamidae","Artamus (Angroyan) cyanopterus perthi","(Mathews, 1915)","subspecies","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","South-western Dusky Woodswallow","61","","","","","","","","","","","","","","",""
"Butorides striata stagnatilis|https://biodiversity.org.au/afd/taxa/069abd86-29eb-4e7c-8a04-3d669652da3a|Carpentarian Striated Heron|Animalia|Ardeidae","Butorides striata stagnatilis","(Gould, 1848)","subspecies","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Butorides","Carpentarian Striated Heron","61","","","","","","","","","","","","","","",""
"Colluricincla (Myiolestes) rufogaster rufogaster|https://biodiversity.org.au/afd/taxa/68af0eb4-f545-412e-a983-46c624f14051||Animalia|Pachycephalidae","Colluricincla (Myiolestes) rufogaster rufogaster","Gould, 1845","subspecies","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","","61","","","","","","","","","","","","","","",""
"Euplectes orix|ALA_DR22913_1314|Red Bishop|Animalia|Ploceidae","Euplectes orix","","species","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Euplectes","Red Bishop","61","","","","","","","","","","","","","","",""
"OTIDIDAE|https://biodiversity.org.au/afd/taxa/c09b6aa3-6f2f-4bc1-9ffe-88798cda524c||Animalia|Otididae","OTIDIDAE","Rafinesque, 1815","family","Animalia","Chordata","Aves","Gruiformes","Otididae","","","61","","","","","","","","","","","","","","",""
"Ocyphaps lophotes whitlocki|https://biodiversity.org.au/afd/taxa/03f2ae32-b779-4f78-b1a6-bd31c6b6aa38|Western Crested Pigeon|Animalia|Columbidae","Ocyphaps lophotes whitlocki","Mathews, 1912","subspecies","Animalia","Chordata","Aves","Columbiformes","Columbidae","Ocyphaps","Western Crested Pigeon","61","","","","","","","","","","","","","","",""
"Pelecanus|https://biodiversity.org.au/afd/taxa/7f8bc96b-c4f4-40ec-911f-864c90257f09||Animalia|Pelecanidae","Pelecanus","Linnaeus, 1758","genus","Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","","61","","","","","","","","","","","","","","",""
"Pezoporus flaviventris|https://biodiversity.org.au/afd/taxa/bfeb0f1a-5581-4034-ba30-e330fe233af6|Western Ground Parrot|Animalia|Psittacidae","Pezoporus flaviventris","North, 1911","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Pezoporus","Western Ground Parrot","61","","","","","","","","","","Critically Endangered","","","Critically Endangered","",""
"Calamanthus fuliginosus albiloris|https://biodiversity.org.au/afd/taxa/7d6efca1-d75f-42db-9436-b63f26713198|Eastern Striated Fieldwren|Animalia|Acanthizidae","Calamanthus fuliginosus albiloris","North, 1902","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Calamanthus","Eastern Striated Fieldwren","60","","","","","","","","","","","","Endangered","","",""
"Colluricincla (Colluricincla) harmonica superciliosa|https://biodiversity.org.au/afd/taxa/81636ab2-3734-48dc-9492-89337a199ffc|Torresian Grey Shrike-thrush|Animalia|Pachycephalidae","Colluricincla (Colluricincla) harmonica superciliosa","Masters, 1876","subspecies","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Colluricincla","Torresian Grey Shrike-thrush","60","","","","","","","","","","","","","","",""
